datetime,tx_id,sender,recipient_type,recipient_id,amount,description
"2025-04-07 04:21:58,000",47758a43fa154c4e93136a8b4f014542,23dfae117a124d7a82aa5a5bd26413a3,user,01894f5db8e44fae89360701864034fb,830.58,theme park
"2025-05-01 18:26:57,000",fe3eb29c1af841b5a3234eb360d1ab63,e6fa06c2498f48d19ff2d2beb0b1ed1c,user,7668a5a6618b468a8eb7cd6a1d854237,900.4,gift
"2025-03-23 02:29:03,000",159fa2cc9d0a4c2baa5728a6735a7918,20409d6526894479a09f68ac3090d196,merchant,6c102047a037429486ea9956221e65fc,52.11,circus ticket
"2025-05-12 22:18:04,000",c756c1805595482e80099327449d4e71,039aad2e94be4908b8588a001c221c45,merchant,600817abcc6b449c9c137da1eb06eb9b,936.97,shopping
"2025-03-05 04:50:33,000",e7aa76d7a27744578153bfa8e2da58aa,9e092161627843c48c59b85414315a07,user,de18a1e1012c4c53be702e12b98cc2bd,309.8,charity donation
"2025-01-26 23:01:42,000",c03037f986894ccd914723436efed6aa,2d11de6789ee4a899bd27724072cbe46,merchant,a525408ee995426599296bd7575b0ad0,486.8,gift
"2025-05-02 05:21:26,000",c5736f1bb0b34ff88d968cd72e8c21b8,0e87f73fdd9c4184a8f81ede18e167c3,service,31d524534a594892aab87872230c6949,510.6,mobile topup
"2025-02-16 19:45:12,000",f17cfaac501c4a5d9040fd8e05eeeeda,9aa13a95b18d41baa7b632c0c5520a3e,user,bdff6956e0bf4132a894c70622716a1a,926.78,circus ticket
"2025-01-08 23:03:02,000",e99dba7517e243f595396a5af9965f88,c62f47d14a46414aa9844fdbbdf1c728,merchant,e7f61af0a1884032b26e4cbb6ca08580,198.47,shopping
"2025-01-08 01:27:14,000",d768fac2bc6e419fbfeb5621a9b4a241,63d641310a634bc29e7a1ae209a98cdc,merchant,d2db98ee69d94a3d95fccb709ad193f9,268.56,buying
"2025-01-21 01:12:36,000",e1afba7e5efd4d1cb3d8833f5f0e94b1,7ba48d2f084d4125ace0aac18726cc1e,user,694a72d6a60948b18f4c376da02fee93,285.15,circus ticket
"2025-02-09 03:31:33,000",e2f867ba83fe4e2a8395583bdb355f9d,1ac6dfcd86264184b99a126c2b2a6786,merchant,44e15d6640554de5aaaea310c3a3a375,999.45,theater ticket
"2025-04-26 22:41:53,000",26283508b9164f15b7b1d95181989cfd,7aad0946e2b645f0a3a91a18a2cc5383,merchant,8ff3919b32504008964c75df580a2a2f,86.01,utilities bill
"2025-03-15 10:17:41,000",80a3702a32d94589be02599796116ac4,1c4d3265dfd64429b170fe215edf3e8c,user,36b43748374d4d5eb0301cadd65f6a01,131.06,snacks
"2025-04-10 04:56:41,000",d63b51223b00491d8fdaeb94e683a82e,a66cd7c77a98454ba24cd10f74a4bde3,user,01c608ccd9694072b59bd397cc816475,796.76,parking fee
"2025-02-02 05:51:36,000",a037a76764c04f6cb4a3e7ee0e25f6e6,7d6e68c485694a3d99cc7b316028bda0,merchant,60566c65e58547dbadd15f8e31010ae1,101.43,gift
"2025-04-18 17:56:01,000",4d00a3a5f014448ea0a7109b67f2ad51,55337db80e30478681fc2e049c2c4159,user,fb9e3abaf563422198d473e9bd7ba820,519.66,ride share
"2025-04-12 11:37:39,000",60c40d9eb47d4fa6b594c022aa2e0742,4b0fe694d33b4377a54995a082038bee,user,08daf118e51948b280cf34d9c35fb67a,263.28,subscription
"2025-05-14 20:23:49,000",1c56ed725bd74e61aab8e72c16bd0f8a,f845c8d38d234c4698643f2837a8bc93,user,ecf0bf3a5cb143f3a85c5725c581e98f,978.62,snacks
"2025-01-20 19:42:36,000",68fedc0760b6404c847f14e9cf6fae79,75b56f52521e47838fc215b8781b6d5c,user,9b48d74b31e047c5b91dc4581c4b5910,828.08,utilities bill
"2025-04-18 22:22:56,000",168a81b6f7174804a8147ff538176f46,20404e69025e40f48bdbfdb2de057c3b,user,32f5436a9d834c81bc53e4aed9cef894,689.22,food
"2025-02-23 10:54:24,000",4d451120016848578399c83e97f2ed32,6aaad6b87b284d9fab62e0b51d425044,merchant,b5538a57f0f94b6898be47aeca763b72,625.18,shopping
"2025-03-07 05:46:27,000",e4f0e94878cd44128b2ec9632d9b2114,2a29c1487e5a46b5b22e15696d9227f4,merchant,bc6967550ba94f529c533114b01cf043,233.23,gift
"2025-01-30 15:26:46,000",484c4e075b914c9e86887d6b0a9a79e0,ef9b79e5ed7e4c90bbaf97ca54cea87d,user,50e66eac041d4716aedab8ee89161eea,665.55,ride share
"2025-03-08 18:12:15,000",00aba49a7be342caaa8d4dd34016c032,06ed3657a3e947498e15c7e56e90fd45,merchant,2f73c2b0ffca4ff2880df83aba6b7203,967.47,gift
"2025-02-19 03:20:32,000",613e8419516c41c2ae092291c744a955,783d04404a734d24b2554c52e769b575,merchant,5637d42908b645d492c8f106ca587465,775.47,loan
"2025-05-02 09:36:43,000",464238a3e2444307b91d3f25aca9e25c,6c0ce960c8444f409834ea42da3e3c76,user,cff6c1321f1848419f965254cc979e77,976.36,parking fee
"2025-04-06 10:19:38,000",e224ace960c7406cb2ba861f8aa4d7b5,27f5e51b2c0340a08a48eced2653fe6c,service,644e37b6fdbc43ad82f3ab517d6cb428,475.41,aeroplane ticket
"2025-02-19 06:56:17,000",1b0ac5a17f3242d4a8fe87bdce755a9e,9290757ba840498a9e5099d1490cf38d,merchant,5c4e59a1c1e343b68e671206eab30d4d,538.96,gift
"2025-02-08 19:05:47,000",ba8a2807c6754d17a8fc0e900cc9e073,854be5c968974abdba4d67c2a2523934,merchant,b2f2a5b7b683480abb170dbfaeda9175,447.7,charity donation
"2025-01-08 10:44:12,000",6069e0df7b4c46ce9db41da580731ac0,683499bab60c4eac80533faa4df09d7e,merchant,f6e1198e35fe4349b9b974963ea01117,824.4,circus ticket
"2025-02-12 23:59:28,000",298b01c4b6d94b76ad3477d4264f35b9,0d3a1ee9938f4b7ca878c49e48ab7039,user,ae787423055a44e9af3706ea9212e217,148.77,movie ticket
"2025-04-08 03:14:21,000",f1b8ca962cef406597c7fb0713f3e761,2c609c4b1ff940478fd9ce444b9297ba,merchant,f0690ded27db4d88a9157f07f6d3cc03,249.35,loan
"2025-01-18 10:18:46,000",9e01af9934f94857a9b60575a6aa24a3,9198e73efc3d44c9af732ce6f1c9ce45,user,b6a3a6671cea427e8c9274a3f5e6e11d,986.06,train ticket
"2025-03-28 06:13:00,000",41d91bd91e7a43b5b493d961f54659a6,d17110c9285341779280ac532aa909cd,user,95cd10c92f90493bbb8e296d7784cc14,768.09,ride share
"2025-02-13 01:10:09,000",0d3cf0e8bac848aa901ba55ab86a118d,cc37f430e31a414e9908c59fcdbad357,merchant,b1fa9f4b3249400182c04a2de2c2c337,541.08,loan
"2025-02-10 02:00:04,000",614b70954a1d47668c60d3fa257cd576,bb5fded605c24a1fa8234660bc9b69fe,user,18e60b0f7b594ff4ae7f80358bba994a,958.27,buying
"2025-03-30 05:17:54,000",16fd89beec454ed18de647cdfe68ec03,a59dcebbb83747899b6ae05303b7c793,merchant,c277aa158e8343c4a4e71bd5e9df17e2,431.7,movie ticket
"2025-04-19 09:29:09,000",a65527171b8d482aac9b13d121cfea48,3df95f12418444c49a977bf519a731a2,user,b40cf29ed8c843b9864ddbeb8a4f1155,145.78,parking fee
"2025-02-27 05:11:20,000",1f77dc2e3146425fba3ac1f127babaef,9fc89bff8dad4d86a04f3edabab6d6d4,merchant,ebfd00ffbf0b4b018bb87ee7e01a9121,85.91,charity donation
"2025-05-08 21:08:28,000",be1137279ea34cb48ae4b1c03b0d33eb,31b409baa3d9411e82c2439c3dd2a3a2,user,1ce1e82962a847babb968d270c7952c6,278.39,shopping
"2025-04-09 03:20:41,000",dcc05d14d1b342d3a639b39941129ba7,731bc15d0beb42acad1d7a56e6445d9f,merchant,d56d5fda98b842c6b8d63cdd51d5b712,883.61,buying
"2025-04-29 21:04:14,000",1141c490ce2542ff9654f61f7f690eb3,c187be6b914c44aa9a64d695cfec37b5,user,698f2a6df3d44c8cb6ce39d4515d497c,17.02,charity donation
"2025-04-01 06:09:54,000",2901231a787644ec8bce60bfef189599,6c5909a7e37342dcb2d935564ebf18e9,service,5527c98da750442492153afd86eb335b,334.05,aeroplane ticket
"2025-03-09 12:10:54,000",ebb4276fd8a8423981c9e719611b0604,e4ae212c8cad4a7cada033617ad5e3cd,user,a3756e3373054edb8931c507f7981282,745.16,theme park
"2025-03-28 04:57:28,000",f9b4e527879a469da655b0265811b007,060b06f0bd2c4eee84bc85b7f7b02c4e,user,4487c1d89d174f7a9283ec707f753acb,431.49,subscription
"2025-03-14 07:06:29,000",6fb8c1220298492997dcd929988e1c0b,70a1145619604c689bb30ddedffa8c8e,user,2f3df6749099473d9f266d00e3f8dbfd,894.67,gift
"2025-03-25 07:16:24,000",9af2a41f1c814552a12619e1abaa84b1,87cd8696921f4f9184ac3b6a364ac9fa,merchant,aa113f7c876d4b1192c20dbe7a4db462,502.73,charity donation
"2025-01-08 19:11:22,000",585ec0be10e4442c899e9b885b211df5,d7b25cf1b0eb4931b373e3b1136b1ac6,user,d138e9a897ae433b937e36a0dee66d84,905.8,theater ticket
"2025-04-29 13:13:27,000",18b65379330d4aa1bb8e9209e4b0f33f,3e8a95120b9b47619496b8d79cfbe6d2,merchant,05fd41288c1846d5abaa9d5ba1ad7dc6,512.72,ride share
"2025-03-03 11:56:54,000",3935f6c205b341008c284aff71ab61a5,3bfabb827a5e4992b2bc43cb9395d0f8,merchant,e930530910be40bbbf23595514460dc0,282.59,utilities bill
"2025-05-12 16:08:20,000",936a94c9b6604c19936b4a8c3fc45d59,47c9288a9bf94fe7bc91e40898ff92cb,service,cff829c4ba4242cba75808408d2e271a,303.81,mobile topup
"2025-05-06 05:26:09,000",46a2fc2258fd4fb4bce62418c1a2a2e1,62821e730b6a40fca952604e99711021,service,ab41f7e9b3974063a27de3c62ea44d6a,555.6,bus ticket
"2025-01-19 04:56:44,000",a423c3f0e04546738ae1f7371f7c48d3,09c90f7ec9c94acdac5bf775e61d346b,merchant,2f6900e5696940c0bfa7615b713762e7,919.1,gift
"2025-05-09 06:52:34,000",4b339328cacb4539897d2bdeb05655a9,0041a699c1364d428833a3c2893bf5e8,user,0752c3d4c9aa4c77a4ce2727bfb983c0,228.7,loan
"2025-04-22 15:50:40,000",98774ab180cb446f9427f1d31c46b8a1,b2a9ee4b622c4894b7cd26303d470575,merchant,79bba10749af4ed9914cb8aee5ac9876,853.39,movie ticket
"2025-02-11 22:26:30,000",f4925070f2ed4f1283f3f763dccc8bc1,245fd52014704b2189a1cc29a73ac5f8,user,00c2d990788847c4b99ba4a0523b865b,182.18,utilities bill
"2025-03-21 06:09:34,000",756625a14c2b44ac8cc833f3fd61e56e,cf3ecf3b318b42939297e63aacbb80bf,user,88db1a5d2c4146ccac23caaf2b5e8ee5,770.87,charity donation
"2025-03-25 16:06:18,000",18f4e069f08b4de493a42de938197c18,ef7364b150014249ba347c27b75de68d,service,d9915451eda54a939c5f820ffb585819,997.96,bus ticket
"2025-03-07 06:57:23,000",cd58211b59aa4555886f4ceed20f736a,bd17e6094ecc4ed4ac913bcfbe698253,user,e082480404414805a3ad701612a18bac,451.55,circus ticket
"2025-03-02 04:51:23,000",eb6e3d9267a248ccb4651ae9b128ae98,359122430a5446ae84042fbcc959f048,merchant,2617aec46ccc40b0b6c060457a03d40f,723.29,train ticket
"2025-01-28 10:29:26,000",e5a7172dbf37471fb152e0410063e69e,bb26c7b4e565487ab908cc980772f345,user,4a6d84ca54404c80bec371cad85901e1,784.78,utilities bill
"2025-04-12 21:56:03,000",53b981add51d4df49884cce2a424266b,a58566f680484aaeb03b6d42e40574d6,user,783338244de748478e2fb9d65adf9103,77.33,parking fee
"2025-04-10 11:10:46,000",bb2094b968024af6b404345e18aea6f3,405317b97bc14165b9e2210c32d5bc93,user,986bddc9bdc84262b9b67484a0818b88,291.99,parking fee
"2025-01-26 13:43:03,000",ac6200698e8f40109e179b98f0aa2dfb,1a61b3c3f35940e2ae7427e925465030,merchant,b169305fd03c4285acffc083f4798b2a,602.62,hotel booking
"2025-02-02 21:07:34,000",07a34716a69144369e79e02af010f948,bab2efc43b5743dababa418f4c275816,merchant,dcc695e83cbb48ed9bd5f19e58e02ab1,875.22,charity donation
"2025-04-27 04:17:29,000",c66e2ea61ec8433aa32f486988513175,511eb6e1ad3c4711ae8949c103009b69,user,c1aab190c10241fdad003d24b2596b18,196.93,train ticket
"2025-05-10 12:45:15,000",f960868683a743a5911404824b588dbe,148d3b3f142f439987076ba7fc6f7105,user,0ad550546fdb4e778e8cf043f9ed91c4,760.59,charity donation
"2025-04-07 02:07:38,000",3ad2445931784a4aaee28c63c4717ca4,952acc7089924d8094c993ca4a6fad7f,merchant,20f0a301db56431fbf7dcd252b2494eb,241.77,circus ticket
"2025-03-09 08:11:16,000",2b37b812c0224a13bd4b2a22b0a31107,051c11621cb640d194fecbe291fd49d9,user,77c6dcedd8f349058b39da8525fded51,21.39,snacks
"2025-04-06 06:58:13,000",747b86f491be44259411ec9e637f13b2,029d1f7413694f82aee2aaafdb172780,merchant,4b397af7c62c4949a32ad95ddf76d8e8,645.3,theme park
"2025-01-21 21:39:07,000",244821929b564fe8b2729f7446b51c61,70b2e932832a424995ee2ba832cbc598,user,7d465961ef14487d836b281fb67d4e02,446.11,buying
"2025-04-26 21:27:40,000",f6f7f75f2c3048d2998472b4b5735822,322ad1612ae04579bc68ea27f9ef1640,merchant,ad0189b02d964f7fbdd40a73594b0d5f,987.03,circus ticket
"2025-04-06 10:28:10,000",2a6ae2dd31e44c9c8df93e4796703d35,37727bcc39cc47d2a8acabab8697a473,user,af48488722e94e9fb3793ea87d5f9ae2,801.94,train ticket
"2025-02-28 12:44:34,000",6167d1807886424a8261ffabf2d73137,4f202bac272b45c0b7580e98f7ef1a7f,user,de40ef5bc26e43f598e930ab443cfd9f,288.9,charity donation
"2025-03-29 09:05:36,000",ad1abb54114e430e9f75f257ed051d19,550ab1612d6144fbaabe261998a86bef,user,9596628d0f664b3a84edbcf8ffdca024,928.55,train ticket
"2025-03-08 10:23:16,000",5ebd53884e6b4be2a0b1bc97dff3f474,7602b3d8a9214e498a45505ae6b63a43,service,4dfbd47151df49c78b3e222980022e27,218.69,bus ticket
"2025-05-06 11:20:07,000",c6612666d1204e22a705941eb2859f37,19e4dce0b5694ff7a9f46764792523e0,user,c31786a85a8b4c019709800e0385232d,917.43,utilities bill
"2025-01-06 04:05:34,000",547672319fe14758a50109ff7d542183,f009a8abad754a10bb1813003fbc149a,merchant,e5e36d07dc5142b48db206051a31167f,242.8,shopping
"2025-04-05 17:58:03,000",82af10745de24c6c91a8420a4f3e2457,85a6b2a16a514a7bbc5a3068b7282721,merchant,356a67373e854e838b9c8e53041de4c9,207.62,theme park
"2025-01-12 07:13:02,000",72375f3ebc774378a42cdfeedb72e7c6,b19978a5ea224cf4ab856611a94f2e58,merchant,1f0d2d71003b4bb293dd82b02f90bade,383.75,gift
"2025-01-05 07:50:32,000",a78d6b31d0564490adafd09070b75f19,383f9a1e758e4c5988f386b5726ff239,merchant,d6ebdbdcfeaf4997934dba3eeea3e318,428.27,charity donation
"2025-02-27 08:19:45,000",f13c6787d34540b18a05da3be80aae0a,87fc7855f73344e2b8dd0f1ae95d9193,user,447f92a14cdd4edeb13a344a2818d8be,189.76,snacks
"2025-03-25 09:00:00,000",c469603afb7d4248bdd5a1df342ff8cb,fb92667700e343be9cbbe50476c75af3,service,bba7a9ce6b654fc99a0cd58e56e38699,253.85,aeroplane ticket
"2025-05-01 14:18:41,000",8273f0a81a7e407d8b907fc91213824a,5324bab736d54c22a0e192f680c0fc10,user,dddb7d863e044da58c65def6dd6872c7,283.54,theater ticket
"2025-01-01 20:34:18,000",34fcb852a55f4c1f81b55a98b2f97444,a45679fbf2ea45948ddd60efb7eef4dd,user,1d8e0b37ccd547069fd662f9522b3d50,492.45,buying
"2025-01-23 14:48:18,000",f11ab02509474451bdae7c1f2dae24f2,60f3a4a0f9c14729be8271dfb795882f,merchant,3567263a438c4384bd23df81ffc73ee0,883.55,hotel booking
"2025-01-11 04:38:20,000",3531f362778b4339a6c069bc23716282,fe80e278ed7540f9bd37c941352ddd5d,user,be7f45d2ae924e82815da1b8fa6366b4,296.05,movie ticket
"2025-03-16 19:59:58,000",1ba281f299414fdea54e64610d334089,a4344664fae54fe69337e9233e493b85,user,634eaf6575e74a7f919d23231ea3c775,726.54,utilities bill
"2025-01-22 05:41:03,000",b27327e35d2a4554ad933e934f22cfaf,4d9fda20cec34a8d82570fdcb1b1b273,user,e9c8a2375d044407980c731023e95313,8.67,circus ticket
"2025-01-04 13:10:18,000",cd934af815fb470abcb6ffa0400b7569,c106ffb86ba84b12b60fa48277c07e66,merchant,7bde9e42be9045b8a0eb78abb4814f36,798.07,theme park
"2025-05-03 07:33:39,000",cf9626fba252423cad4016516d7f74d9,5bda7f01b0f34dbd9f7496b46858559b,merchant,ba8d0ce6e65147bc91a62e970312dcf1,47.6,charity donation
"2025-03-13 00:12:25,000",006118dc3eed4ec0b93db701acd7d560,3eff8e0f38394f2389e216e4c7a14b3a,user,61e2a870219f40fbac06515e681f0560,420.68,hotel booking
"2025-02-17 03:24:34,000",27cc29dbe93543f9830fbdaabc9ab5e1,e876d7f7b10d420fb401ec0e804ac36e,merchant,89409875e3344304961db0ee241d5f4e,384.49,snacks
"2025-04-05 04:30:02,000",d3dbffd75d7e4cbdbdcd333e809f957c,28bb0fd1862147e8ae38d06e2895d9c3,user,3141b571e7b148999eb1c279aa153614,965.12,buying
"2025-03-14 06:19:42,000",7ca97ff0a1cb4e9191523f4aed563187,7d904da3b2434d2d881aaac8f690bcbf,user,90fc35667a79410983dbf672c354abb4,742.0,utilities bill
"2025-04-12 20:34:28,000",8c256ab7556c4fb6bbca665d7c479221,47dcf04ac3304f448d98582638496132,user,0c6ea38a5cf04f92b90aa21cc72ffc3a,622.93,ride share
"2025-05-04 19:06:43,000",e628ef1049db466faf6fa243133d1465,9fffba3630c74ea1b1ed59e42c7ed766,user,ec148d90ceb24965b63f910e02405a71,956.98,loan
"2025-02-23 23:09:13,000",82d69ecee0914ee99edc24638eabb74a,95e6ea0001714234b3143aa7198e3f4d,user,a79e8e7dae824882a9706e5d4dd9865d,181.88,buying
"2025-01-03 08:26:41,000",573eb2124ba34f30898599abb49a4e23,0b2beae61f6648758d323c151f3f7423,merchant,51611b8cc28f4d34a449fab120ce572e,420.9,ride share
"2025-02-10 13:42:27,000",363fe64ef6484f2691a5358d3cc8155e,f8f9205fe8d743e8b3f1caaf298fce2f,merchant,6f95f567d7ef45d6b2c1bc51461512bb,175.85,buying
"2025-01-17 22:10:38,000",f06ae8b546f14d6a9718fc3bf33e835a,46c8db530f9549ce8519e071014f43cf,user,fd555af95d8141339bf147faadf582e6,548.07,charity donation
"2025-04-05 01:53:41,000",c2562fdde9eb466a97863ff66aca234d,cf5f3e83479a4bd888153a30fe5ce11c,user,2bd681e9f5b0464c8451f20a09ef68c5,704.04,gift
"2025-02-28 22:56:29,000",796ca6264e69471eb8f767385397a7f6,a09e5c5a500a49fdb291a62afb26724a,merchant,286b519ddc224610bc7ed52239a2086c,832.54,hotel booking
"2025-03-28 18:00:41,000",8d382ef4273146cda5df1f87d90db1c2,cf418d9f5d12461aa0c8f0abca2af885,user,1b681a3de0944a27991b97c80323d1cf,766.31,gift
"2025-04-06 06:28:38,000",18f5baabc6dd406ba24a7ce7059e5932,c3186ea6672244cf906695a9e65d5dd1,merchant,c30988e7db424c8eb6359c5be880d63c,975.48,movie ticket
"2025-05-09 14:52:54,000",9066f3404ee449a48209fbe8b94701bd,ab5cc096d9fa4dd683739ad727c61646,user,22bc738ec5a04ba4b2b912d9690332fd,256.0,ride share
"2025-04-15 07:56:43,000",02a8d1834062453cb0d841e260d61d06,85e200f141fe455597f563819cc3b831,user,a6a7bd6a9735467e9ee80a49a03cd2db,852.57,parking fee
"2025-04-10 06:01:20,000",8b2caed2eb534479a2fb82ea40088005,98cabccf85e8471e85cebd2d97d81f4f,user,35e5986ef10b45889fef7076f197caa7,642.76,shopping
"2025-03-25 17:45:33,000",1d3f2acfa8da4b46b4b902a7c303a0ee,f0b42399a8ff4c908f31875fc1c28f67,user,856d5a3488bb4f4084d096d99f306c84,55.13,circus ticket
"2025-04-10 02:52:02,000",a58e4aac86834badbbc702ffb54261f4,53a0beb26f7549ab99ef549acdcfb203,user,3ae40491aee94f91868b641aa983c548,380.97,loan
"2025-01-15 20:29:30,000",66a77dbea07e4c2eb528af69c85de624,c5bd952d595549dd878fffae9ff5272a,merchant,150db91b5cd543c1acff9196dea80402,126.6,theme park
"2025-02-20 05:25:16,000",3073c0f728e14496bd6e153bf2eda641,d778611b3ebb4828ad7992e73509094c,user,126316938abd486db9f539052b9bf3a1,937.28,charity donation
"2025-05-09 12:33:04,000",e7f3d610ee8d47458e724da3b9ac5113,d4b3a084a47341368591c848d26c7827,user,055e2d54586a4ef685bd9ea1ac47ad00,679.44,food
"2025-03-26 14:10:55,000",cd0c5de9b20b435daf2f7f7c3c68bc97,d0b064b76da44809afcb4d198c44222c,merchant,06326a969b11442d9934c73be08aa4d9,341.42,shopping
"2025-01-18 07:18:42,000",3b592ca1654747519d70efff1c0b98a0,4ef0ed4b0b8846c4b5cb13f2e94378f4,user,b3874464296146019eff4230f3eff9e8,328.52,theater ticket
"2025-04-03 13:29:48,000",5660431b265043d8879b7322d369b03e,55cb41010d2248b7a00706b216b84278,merchant,b0039050f10348329cad128a2703a5ef,206.8,buying
"2025-03-13 05:20:33,000",001531ba801e437aad26706f4cb6c38c,ba06dc4271914940a2e4ed02fcbff96c,user,9b416c6205264f46bc4cbb22dc3cafa7,505.07,hotel booking
"2025-02-14 20:05:27,000",0db6daa85e3943dcac941fc664356b54,70a08f76f5b7461bb0fd19f8585aba61,merchant,3bea29b941194dafa055396f28da9c5b,967.77,buying
"2025-03-23 18:10:13,000",3f4781bc49fa4c5799233f931794d94b,61c19a2429034317b9a26170bc03c1f8,service,2feaf201ea2b4748aed9b55831ea70b4,670.81,aeroplane ticket
"2025-03-10 01:23:25,000",755414d543e443ba9ac5b6f567b291a3,dc5a7845043548d6aafd45853d5b8589,user,4f472840ce2c412684d8964b1099d0a4,387.6,subscription
"2025-02-08 16:33:03,000",e5d47b812ba24a11a765fa2ae84fad03,017f1f9f8dd74d17b96d4fa6f725310c,user,c2ecb799d96d4a11b5534922a4146170,864.87,subscription
"2025-02-10 10:02:34,000",b767bcdc95ed4f5f8e8a5d35c247c3b9,0220674236b1406aa1abd96a4bfa5e94,merchant,8dc65a0d6c2f47438da2a26e58594df3,725.74,buying
"2025-01-02 13:09:38,000",e62544d424f44fb89c72e3dca8dcd20b,8f9e21454e1f43679ccac8c895c858f2,merchant,d54ea2ad8db044f5bdcf53b22def07eb,895.4,train ticket
"2025-05-04 21:34:24,000",0b87ab4a06a647ce9b9763afabf7d27b,78b2aacd9f16492ea91e64cd5bb72053,merchant,4cf6c50cc3c8411bb2708195e5627d0c,668.53,theme park
"2025-01-03 00:16:50,000",8e1abf5afdd14d7ea4409f64b52cecb6,62f77646f7bc49f88d23eb1bec57c110,merchant,060c58b087824ad78da2b5d6d906c813,899.99,food
"2025-01-26 09:36:40,000",aa1966714e6444b183fc33422c6f7f68,5cbeb242a6a94dad9f52b25936bb3538,merchant,a487a087328d41f786651776bcf55a6d,77.54,subscription
"2025-02-22 10:24:01,000",832949831a0242b1bf71395ee3055a12,82677b91d8bd40118f60235df1ce943a,service,92dc9893522848ebbc061b9cbdb937eb,782.18,mobile topup
"2025-05-07 03:25:46,000",2b479990bc4d466b8dd03a4066cb18a0,51edf996a20b41c2a7140dd5a9beda98,user,e64cd2c51bc74962985b8b7c96f52128,690.99,movie ticket
"2025-04-07 09:41:31,000",d3c85b54ed564a46913daceebd9757b9,2ba0e692ad8a482ebb462bfd7a37b3d9,merchant,28ea0b29b5bd4dc091cd8e1129a69059,604.79,food
"2025-04-16 02:02:25,000",4377962b176a491dab7fe1e7641b9e76,4f74d3e88ebd4b9084ae3406c5877e01,merchant,b348707dee284358b7e274f2cfe6278f,135.02,charity donation
"2025-01-16 21:24:18,000",76b0ad70caa34220b898037e0e3d2604,2ade8a42de694524bdff5c15fc4f6612,merchant,53518288fb034119b2761f05863bbe86,528.96,charity donation
"2025-04-08 11:57:47,000",a14d3c302cf543f59ca94894a10f6abe,b47a67f647034c129d3aed82e829efed,merchant,064516a9de6a41109d564f71cb39da15,331.41,parking fee
"2025-01-10 20:25:52,000",4406cc16bc874b15bb03f5db32e86f2e,015148bbc6c2430bb7ce7e0bd10ca07d,merchant,e209169fb3fe4cb0b4c85bccc94820fc,577.81,loan
"2025-01-11 15:57:32,000",39d85c559df840f98ac5e7cfec55f46b,83e36191d82446c8b99e188311f9d5ce,user,d23aa81e34974e9b8f96e0c60c565d37,944.38,ride share
"2025-01-13 21:22:07,000",e3d82233a15640998113ad5812027298,16853e412a7841eaaed129e0d0118f09,merchant,8101a64505354c4fb37ee5499197765d,646.19,food
"2025-01-15 12:49:26,000",ea307c5da41941d6b8285fcae150eef4,9f926316f15349c3935a0bc164888a17,user,8f8d2b53e61b403797af78ca71f42ff3,658.59,parking fee
"2025-03-16 21:22:35,000",d16aac80cc3444c68087e181a14fb542,e2e699b14a8b4844a01ed7bccb198eb6,service,4e9dba664c0746dd8a0deaa80e04ca2d,349.91,aeroplane ticket
"2025-01-01 08:54:25,000",1f22fb672c284405abf51412418386be,8b59c3298a394a799ac552baaeb171fd,user,e41dee58a9be472bb4f57e6490866fa9,738.76,buying
"2025-05-12 15:26:55,000",c14fdecc00c34df696fd224fa80fe652,27216fa7070c428fa37e6ec3ff5841c4,user,32c6451c39ca487eaad59c52c18ed474,407.7,parking fee
"2025-01-16 20:24:51,000",2a19857786364fd0885e26a5759d7490,8d23c372350a4338a6712b05d76963e2,merchant,97bbfed7d1994bc98d50dea468887b99,890.74,train ticket
"2025-04-06 09:13:04,000",507e5e3209b547e59a267cdaf4ecd1f6,27f9dc16377546ae901ff4fb343b5d51,merchant,d1e08eb4aea041f8b1784f2de6d27e5b,571.54,hotel booking
"2025-05-11 18:56:12,000",b551360d98cc495cb152abeeca3429ff,3bb68b5d50b54488ae99986209d5d7df,user,f2685c8264cf470cb7a20b6aa75fedaa,304.9,subscription
"2025-02-18 12:21:22,000",fa652b37fbf74f56960cadc76e4f2c5b,32119e49a5c4460eb1ae51c2992f32dd,user,617cab4427d249fca4f9096f502ad426,576.28,hotel booking
"2025-01-21 09:01:22,000",bc8cd8d81ee5487a9ea4ceb62762b0c8,173e83f479674b1fb384ebfca37c98f0,user,b6759b08a825423fb5559e87f1054c60,150.12,shopping
"2025-03-29 18:22:14,000",e4078f507242448e8aa03e4ca957af31,a436c281830b46288639659f7bba104d,user,4429b1d72b6b40d2852f8d1acef239d1,385.72,buying
"2025-01-15 01:20:05,000",28e9ee27681040f79af15dc484f9c374,bf09ac3485b14a5cb51860d9f42ca80e,user,a55a34cea5864e37a45e1861fd384490,909.64,utilities bill
"2025-05-08 17:04:37,000",26d3c6ed737441a79914d9a64255a221,10cc2503b9d248dbaa77557400c146aa,user,128a243474c848f3a1effba0dc7bf8de,835.36,ride share
"2025-03-15 17:22:10,000",1e2cabf3db22473981215da554a937fe,0ff68ac43ba1418e97a4c2514303d350,merchant,37a1abad23394f3483ba2101e3ae53df,64.38,circus ticket
"2025-02-07 01:36:10,000",87a45a180f4b4e25915861c0d4dc0aaf,540cfe95f8d14eee9251c69e545fbf4b,user,6fd878361ab447bea2377c693c5b9c30,327.86,shopping
